data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor,delivery_time_hours,duplicate_flag,same_city
training,10:57.8,thanos::sroute:4dd49af2-018a-465d-8f9a-d91ff73d400a,Carting,trip-153732665782988589,IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),IND560078AAC,BLR_JPNagar_Pc (Karnataka),10:57.8,18:08.3,187,TRUE,9,19-09-2018 05:12,10.23241519,63,12,12.2783,5.25,63,12,12.2783,5.25,3.119577313,0,0
training,32:39.1,thanos::sroute:55f92e5f-4e98-4f2c-944d-98aceb61525b,FTL,trip-153704355912450555,IND852139AAB,Triveninganj_Central_D_1 (Bihar),IND854326AAB,Purnia_Central_H_2 (Bihar),15:01.9,45:35.7,330,FALSE,75,16-09-2018 07:33,75.76691933,209,75,106.8365,2.786666667,33,6,9.121,5.5,5.509372339,1,0
training,48:55.7,thanos::sroute:7eced986-e54f-4321-be33-bbbe42f24ac5,FTL,trip-153757013570330406,IND131028AAB,Sonipat_Kundli_H (Haryana),IND124507AAA,Bahadurgarh_DC (Haryana),48:55.7,50:00.8,181,FALSE,28,21-09-2018 23:38,28.20111232,94,42,36.7905,2.238095238,34,18,17.5919,1.888888889,3.018073147,0,0
training,49:42.0,thanos::sroute:e62b91df-195a-455f-b67b-3f1707b3996d,FTL,trip-153694018195636696,IND142001AAB,Moga_DPC (Punjab),IND152026AAA,Muktsar_DPC (Punjab),24:02.5,26:29.7,122,TRUE,66,14-09-2018 18:48,67.64790194,93,57,72.4913,1.631578947,27,20,25.3159,1.35,2.040882721,1,0
test,06:12.3,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153854677227982751,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),06:12.3,08:48.9,2222,TRUE,616,03-10-2018 23:17,619.2500651,1180,533,733.3811,2.213883677,36,19,27.5648,1.894736842,37.04349779,1,0
training,04:57.1,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153741989711176719,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),04:57.1,37:16.5,2312,TRUE,264,21-09-2018 12:24,264.5163764,423,229,299.8691,1.847161572,6,11,16.5048,0.545454545,38.53870635,1,0
training,50:26.5,thanos::sroute:9ded028c-c5e5-48f8-90f4-1669fef15db0,FTL,trip-153792662650239323,IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),00:29.5,08:32.3,308,TRUE,44,26-09-2018 20:53,45.30393349,63,41,52.5649,1.536585366,26,21,30.8556,1.238095238,5.134095422,1,0
test,58:12.5,thanos::sroute:105d3425-e2d7-4f05-ad0c-157dc9410864,FTL,trip-153844549250126648,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),58:12.5,40:54.1,2862,TRUE,1298,02-10-2018 14:32,1307.035717,2108,1251,1722.6974,1.685051958,35,27,38.9252,1.296296296,47.7115609,1,0
training,57:17.7,thanos::sroute:7ae533e4-165d-4a40-aa02-29f77f3ea8d8,FTL,trip-153775063773232381,IND416602AAC,Kankavali_NrdawDPP_D (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),44:57.1,13:17.5,868,TRUE,154,24-09-2018 15:03,156.9272562,462,163,175.9607,2.834355828,48,22,25.4334,2.181818182,14.47234486,1,0
training,32:41.4,thanos::sroute:ef440d0b-5e79-4fe0-a7de-1cfa8c2d010c,FTL,trip-153755476136378416,IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),32:41.4,12:24.4,1419,TRUE,198,22-09-2018 10:47,198.3561657,316,238,316.393,1.327731092,64,77,89.15,0.831168831,23.66194176,1,0
test,42:11.5,thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,FTL,trip-153825013155019640,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND411033AAA,Pune_Tathawde_H (Maharashtra),17:42.5,08:35.1,2030,TRUE,440,30-09-2018 20:51,440.0511643,726,380,514.4191,1.910526316,22,16,23.9466,1.375,33.84794135,1,0
test,39:42.0,thanos::sroute:038ec819-8b27-4e7c-b1c5-3fc528c5ea63,Carting,trip-153860998196116365,IND303338AAB,Phulera_NarenaRD_D (Rajasthan),IND303603AAB,Renwal_ChomuRD_D (Rajasthan),18:50.5,26:42.0,67,FALSE,32,04-10-2018 03:35,32.85843846,50,59,62.2721,0.847457627,11,38,26.053,0.289473684,1.130967528,1,0
test,58:16.1,thanos::sroute:4a82dc91-6e1b-4d75-8b07-dba2aec1eb08,Carting,trip-153834469608177129,IND532001AAB,Srikakulam_Kuslpram_I (Andhra Pradesh),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),23:09.8,25:26.1,602,TRUE,54,01-10-2018 03:59,56.1887115,111,54,73.0093,2.055555556,12,9,11.3118,1.333333333,10.03784664,1,0
training,49:56.0,thanos::sroute:83251748-2256-453f-b94f-c1f4dec4a1b1,FTL,trip-153772859596604432,IND524003AAA,Nellore_DC (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),06:08.1,34:36.4,628,TRUE,44,24-09-2018 10:21,46.10667478,75,45,59.7315,1.666666667,41,22,30.747,1.863636364,10.4745226,1,0
training,01:39.9,thanos::sroute:9d2bd01b-a62f-4e36-8ac2-247e5fb38dca,FTL,trip-153759609990228682,IND788026AAC,Silchar_Sirikona_H (Assam),IND781018AAB,Guwahati_Hub (Assam),01:39.9,39:50.6,758,TRUE,132,22-09-2018 10:09,140.422144,506,204,278.9392,2.480392157,132,44,63.0341,3,12.63631206,1,0
training,53:54.2,thanos::sroute:13fa1010-c6ab-4fcb-a3dc-33cce5b5c83c,FTL,trip-153748043424664662,IND815353AAA,Madhupur_Sitarmrd_D (Jharkhand),IND814133AAB,Godda_Central_D_2 (Jharkhand),46:51.8,43:06.3,176,FALSE,84,21-09-2018 02:13,84.69132639,129,93,116.0541,1.387096774,31,38,36.3443,0.815789474,2.937337735,1,0
training,36:50.8,thanos::sroute:3f001d56-e933-4ba1-a7cf-26828f7208c9,Carting,trip-153696821077115152,IND515301AAA,Madakasira_RTCStand_D (Andhra Pradesh),IND561202AAB,Pavagada_PnukndRD_D (Karnataka),46:18.8,24:19.3,38,FALSE,16,15-09-2018 02:55,16.53354235,26,16,17.1423,1.625,12,6,7.0545,2,0.633493948,1,0
training,41:33.6,thanos::sroute:94742064-f007-409d-b539-2005fd6a3bbe,FTL,trip-153751209362150091,IND712311AAA,Kolkata_Dankuni_HB (West Bengal),IND732103AAB,Malda_Central_I_3 (West Bengal),41:33.6,14:52.3,693,TRUE,154,21-09-2018 12:09,154.1174616,349,125,177.2638,2.792,48,15,21.8518,3.2,11.55517656,1,0
test,15:15.3,thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,FTL,trip-153807571527776413,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND411033AAA,Pune_Tathawde_H (Maharashtra),40:47.5,06:26.7,1825,TRUE,748,28-09-2018 09:44,748.1472782,1217,755,934.9,1.61192053,26,19,27.4862,1.368421053,30.42756174,1,0
test,20:10.3,thanos::sroute:49f6ef3a-a09b-4eb4-8166-0a846a1ec427,Carting,trip-153815881034542534,IND68004AAA,Thrissur_Poothole_D (Kerala),IND683511AAA,Aluva_Peedika_H (Kerala),47:35.6,11:48.4,144,TRUE,9,29-09-2018 08:56,9.055117947,14,9,10.8499,1.555555556,14,9,10.8499,1.555555556,2.403561384,0,0
test,57:09.8,thanos::sroute:e6763bf8-f3bc-4029-a67b-6794265b3450,Carting,trip-153826542982129267,IND733128AAA,Itahar_NatunDPP_D (West Bengal),IND733129AAB,Kaliyaganj_Central_DPP_1 (West Bengal),26:49.4,31:04.6,124,TRUE,27,30-09-2018 03:39,27.77360692,106,43,50.7331,2.465116279,50,20,26.6163,2.5,2.070886667,1,0
training,02:22.6,thanos::sroute:038ec819-8b27-4e7c-b1c5-3fc528c5ea63,Carting,trip-153679334264109965,IND303008AAB,Dudu_NrainaRD_D (Rajasthan),IND303338AAB,Phulera_NarenaRD_D (Rajasthan),32:22.1,34:14.5,61,FALSE,20,13-09-2018 01:43,20.34320882,46,30,32.7092,1.533333333,2,1,1.1628,2,1.031219418,1,0
training,41:50.1,thanos::sroute:33cbf626-460e-49b9-910c-90124c515eb5,FTL,trip-153765251013014500,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND410401AAA,Lonavala_NngrgnRd_D (Maharashtra),41:50.1,50:33.9,248,FALSE,68,22-09-2018 22:37,68.04107639,166,67,88.71,2.47761194,18,9,9.5618,2,4.145489017,0,0
training,26:41.8,thanos::sroute:b393e9f5-c240-4276-900b-08b81d559632,FTL,trip-153755080184351176,IND000000ABD,Pallakad_ChndrNgr_D (Kerala),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),39:25.8,02:33.9,683,TRUE,66,22-09-2018 11:55,68.53346711,144,84,77.1771,1.714285714,52,24,26.3034,2.166666667,11.38556409,1,0
training,34:20.2,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153782486022612125,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),58:52.4,47:11.4,1008,TRUE,352,26-09-2018 03:53,353.1818064,700,289,407.0434,2.422145329,86,20,28.9911,4.3,16.80528517,1,0
training,48:32.2,thanos::sroute:16a02d06-e6b6-443b-bd98-0a9e4f4a8c06,Carting,trip-153792651225006335,IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),48:32.2,29:44.3,221,TRUE,18,26-09-2018 04:35,18.94060332,48,37,41.9387,1.297297297,26,12,12.0584,2.166666667,3.686684415,0,0
training,46:33.6,thanos::sroute:14058670-577e-4371-a06f-fde230fe48aa,FTL,trip-153767799364923764,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),34:44.8,36:41.9,421,TRUE,154,23-09-2018 11:18,154.1930336,189,145,168.1976,1.303448276,26,21,22.3768,1.238095238,7.032535985,1,0
test,12:59.3,thanos::sroute:96a80600-40e1-436b-9161-fa68f9e4b0d6,FTL,trip-153828437927977583,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND842001AAA,Muzaffrpur_Bbganj_I (Bihar),12:59.3,06:26.5,1673,TRUE,396,30-09-2018 23:14,396.0774316,582,334,472.3598,1.74251497,20,16,22.1499,1.25,27.8908971,1,0
training,57:11.7,thanos::sroute:48ca9e8a-d053-4d40-9a41-da9b774e77fd,FTL,trip-153771823171044464,IND248001AAD,Dehradun_Nirjanpur_L (Uttarakhand),IND131028AAB,Sonipat_Kundli_H (Haryana),56:19.7,16:12.8,1279,FALSE,176,24-09-2018 16:28,176.5131255,578,212,245.4964,2.726415094,0,1,0.7274,0,21.33142326,1,0
training,58:57.6,thanos::sroute:aedca5c8-9daf-4619-b257-2bcbe34cb72c,FTL,trip-153735473755146139,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND125001AAA,Hisar_ModelTwn_P (Haryana),58:57.6,21:31.8,442,TRUE,88,19-09-2018 16:00,88.80731581,135,86,106.8079,1.569767442,45,28,23.8888,1.607142857,7.376180161,0,0
test,10:53.5,thanos::sroute:4a82dc91-6e1b-4d75-8b07-dba2aec1eb08,Carting,trip-153846065353113196,IND532001AAB,Srikakulam_Kuslpram_I (Andhra Pradesh),IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),27:08.1,03:07.1,275,TRUE,90,02-10-2018 11:56,90.26526543,173,79,108.59,2.189873418,15,5,7.685,3,4.599715436,1,0
training,08:55.5,thanos::sroute:67c77992-49e3-4594-9a75-9861ef082a00,FTL,trip-153731933549351943,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND131028AAB,Sonipat_Kundli_H (Haryana),08:55.5,18:59.6,2110,TRUE,1056,19-09-2018 07:49,1056.735606,1699,947,1286.6788,1.794086589,23,21,30.297,1.095238095,35.16781939,1,0
training,40:26.4,thanos::sroute:f054a348-16d9-4c6c-b70e-548c616b32bd,FTL,trip-153714482635383694,IND574221AAA,Kadaba_AnugrDPP_D (Karnataka),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),57:53.4,26:34.4,688,TRUE,66,17-09-2018 12:51,67.9830486,91,67,77.7283,1.358208955,21,16,23.6057,1.3125,11.4780457,1,0
test,26:40.7,thanos::sroute:626fde59-52ba-4d31-ace6-0641841a3f3c,FTL,trip-153846880073894675,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),26:40.7,28:34.5,3001,FALSE,1688,02-10-2018 10:23,1688.839674,2744,1508,2064.2121,1.819628647,46,35,40.8809,1.314285714,50.03158894,1,0
training,48:21.4,thanos::sroute:5f7d8d49-ae14-430e-9333-37361e1e9457,Carting,trip-153688970135889624,IND362150AAA,Talala_SsnRdDPP_D (Gujarat),IND362001AAA,Junagadh_DPC (Gujarat),46:19.2,44:45.1,118,TRUE,45,14-09-2018 10:07,46.13096941,96,57,56.9957,1.684210526,42,22,24.5569,1.909090909,1.973863498,0,0
training,25:53.6,thanos::sroute:f6d1ba62-76a2-4dba-83ec-3ac0803825aa,FTL,trip-153782075361105591,IND457226AAA,Jaora_RtlamNka_D (Madhya Pradesh),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),00:59.9,16:47.6,555,TRUE,88,25-09-2018 17:52,88.8830388,138,82,115.8623,1.682926829,34,23,32.7695,1.47826087,9.263242638,0,0
test,50:17.9,thanos::sroute:14058670-577e-4371-a06f-fde230fe48aa,FTL,trip-153836941790260192,IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),23:22.4,43:24.5,620,TRUE,176,01-10-2018 16:23,176.2833425,278,149,210.4249,1.865771812,34,17,24.8453,2,10.33393285,1,0
test,00:35.9,thanos::sroute:49f6ef3a-a09b-4eb4-8166-0a846a1ec427,Carting,trip-153841683588783735,IND679303AAA,Sankaramangalam_Central_D_1 (Kerala),IND679531AAA,Shoranur_KdrShrRd_D (Kerala),32:01.8,32:40.6,60,TRUE,9,02-10-2018 02:59,9.051066865,33,15,12.8376,2.2,33,15,12.8376,2.2,1.010765774,0,0
training,28:59.4,thanos::sroute:c3dced98-ff83-4c71-9f41-8ed534c914e2,Carting,trip-153689213938730794,IND110037AAM,Delhi_Airport_H (Delhi),IND201301AAF,Noida_Sec 02_DPC (Uttar Pradesh),28:59.4,14:45.1,225,TRUE,18,14-09-2018 05:05,19.11411916,62,29,29.178,2.137931034,35,14,10.1381,2.5,3.7627047,0,0
test,34:58.3,thanos::sroute:5a979b68-18ab-430b-8ef8-814741b21f01,Carting,trip-153803369826452471,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND560002AAA,Bengaluru_KHRoad_I (Karnataka),34:58.3,43:21.1,128,TRUE,9,27-09-2018 08:53,9.795204983,35,15,12.7699,2.333333333,35,15,12.7699,2.333333333,2.139678855,1,0
test,11:15.7,thanos::sroute:95ae97e9-3f88-427b-861d-1df152f57cd7,Carting,trip-153835987569372774,IND713205AAB,Durgapur_Central_I_1 (West Bengal),IND722122AAA,Bishnupur_StnRdDPP_D (West Bengal),11:15.7,41:44.0,270,TRUE,9,01-10-2018 06:21,9.079314708,9,6,9.5246,1.5,9,6,9.5246,1.5,4.50784911,0,0
training,25:57.6,thanos::sroute:a107c6bb-941e-4fa9-89d6-6130697dcaaa,Carting,trip-153797555757996701,IND401104AAA,Mumbai_MiraRd_IP (Maharashtra),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),09:47.7,46:11.8,96,TRUE,9,26-09-2018 19:05,9.961158307,25,16,19.3452,1.5625,25,16,19.3452,1.5625,1.606689022,0,0
training,12:26.3,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153774794627006086,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),12:26.3,59:40.7,1007,TRUE,88,24-09-2018 14:22,88.41795916,153,71,101.1508,2.154929577,28,16,22.716,1.75,16.78734266,1,0
training,47:30.6,thanos::sroute:6950a33a-f529-4286-83eb-f96c8d7a937f,FTL,trip-153775365055073872,IND571440AAA,Kollegala_NarsipuraRd_D (Karnataka),IND571430AAA,Malavalli_SulthnRd_D (Karnataka),18:35.5,42:49.2,84,FALSE,25,24-09-2018 09:39,25.72093033,52,51,36.2098,1.019607843,10,8,5.9372,1.25,1.403795499,1,0
training,09:32.4,thanos::sroute:e2f5faaa-455a-494b-a501-549c3e3081ec,FTL,trip-153682257242014991,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),44:15.8,00:34.7,2416,TRUE,440,15-09-2018 01:58,441.0586292,824,414,530.1838,1.990338164,28,22,23.9572,1.272727273,40.27190492,1,0
training,52:34.6,thanos::sroute:870bead8-6c8a-458f-b4d8-658de44bc675,FTL,trip-153723915455295306,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND834002AAB,Ranchi_Hub (Jharkhand),52:34.6,00:28.6,1747,TRUE,616,18-09-2018 14:53,617.5048059,1026,520,731.3707,1.973076923,28,18,26.2287,1.555555556,29.13168998,1,0
test,33:47.5,thanos::sroute:162f9a67-5ebe-4338-8450-1c6d57d2c7b1,FTL,trip-153815962747117182,IND000000ACT,Delhi_Gateway_HB (Delhi),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),33:47.5,18:47.5,524,FALSE,36,28-09-2018 23:47,36.0516211,57,39,40.9782,1.461538462,15,14,14.0138,1.071428571,8.749995313,1,0
training,58:08.2,thanos::sroute:2f34b3e1-eec1-4ef2-8ae7-474cedc6baec,FTL,trip-153795948815035527,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND506002AAA,Warangal_HunterRd_I (Telangana),58:08.2,07:36.9,549,TRUE,110,26-09-2018 17:41,111.5273454,141,85,119.4503,1.658823529,27,17,24.7733,1.588235294,9.157981322,0,0
training,06:23.8,thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,FTL,trip-153695198377762155,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND411033AAA,Pune_Tathawde_H (Maharashtra),33:24.0,51:53.1,2058,TRUE,660,15-09-2018 14:44,661.2067399,1077,671,803.9666,1.605067064,31,30,28.0207,1.033333333,34.30805948,1,0
test,29:54.5,thanos::sroute:7bc6ddd7-f8a3-4538-bca2-736a0e4655b2,FTL,trip-153825659446993258,IND516390AAA,Pulivendula_RTCStand_D (Andhra Pradesh),IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),22:28.7,35:09.9,192,TRUE,22,30-09-2018 08:26,22.08397452,42,25,29.3665,1.68,42,25,29.3665,1.68,3.211450177,1,0
training,05:29.9,thanos::sroute:d1ee5ba3-6364-497d-884c-e5bc024382b8,FTL,trip-153696632994182947,IND243301AAB,Aonla_KdidmCLY_D (Uttar Pradesh),IND244901AAB,Rampur_RoshnBgh_I (Uttar Pradesh),42:11.1,50:06.3,607,FALSE,57,15-09-2018 04:53,57.47050318,92,85,69.1113,1.082352941,21,18,15.0515,1.166666667,10.13198978,1,0
training,14:01.2,thanos::sroute:506c52ff-dc43-4c46-ba24-2b137a54be9e,Carting,trip-153689844124861656,IND402109AAA,Roha_DataSagr_D (Maharashtra),IND402301AAA,Mahad_Govndsgr_D (Maharashtra),42:43.5,20:35.8,97,TRUE,9,14-09-2018 06:57,12.37086968,17,12,18.2365,1.416666667,17,12,18.2365,1.416666667,1.631196589,1,0
training,24:18.6,thanos::sroute:9ff9217a-3084-48e0-aab2-b3406069540e,FTL,trip-153798985861473426,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),24:18.6,16:31.9,1372,TRUE,726,26-09-2018 23:08,728.7148259,1128,623,864.226,1.8105939,35,22,19.1829,1.590909091,22.87035631,1,0
training,43:10.9,thanos::sroute:de5e208e-7641-45e6-8100-4d9fb1e5720d,FTL,trip-153697579088789222,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),43:10.9,12:17.1,2969,TRUE,1584,15-09-2018 07:18,1592.379365,2627,1487,2020.5376,1.76664425,24,24,26.5998,1,49.48506278,1,0
test,27:44.6,thanos::sroute:4a82dc91-6e1b-4d75-8b07-dba2aec1eb08,Carting,trip-153825286463324101,IND530012AAA,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND532001AAB,Srikakulam_Kuslpram_I (Andhra Pradesh),27:44.6,01:23.7,453,TRUE,54,30-09-2018 02:41,55.78849673,77,41,58.0923,1.87804878,9,5,8.4983,1.8,7.560859847,1,0
training,16:01.7,thanos::sroute:b0529f1a-f51e-40dd-8825-4ee14c07939b,FTL,trip-153679416168102152,IND851127AAA,Manjhaul_Purbari_D (Bihar),IND842001AAA,Muzaffrpur_Bbganj_I (Bihar),50:43.5,28:19.2,457,FALSE,97,50:43.5,97.10554733,444,96,130.5704,4.625,28,7,8.3399,4,7.626584814,1,0
test,40:23.2,thanos::sroute:870bead8-6c8a-458f-b4d8-658de44bc675,FTL,trip-153853802323338798,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND834002AAB,Ranchi_Hub (Jharkhand),40:23.2,02:02.7,1761,TRUE,330,03-10-2018 21:50,330.700573,591,301,425.0952,1.96345515,39,21,29.8444,1.857142857,29.36096073,1,0
training,27:32.3,thanos::sroute:95390c11-b18d-4f05-84c3-0e2e864b7da1,FTL,trip-153696045228000063,IND712311AAA,Kolkata_Dankuni_HB (West Bengal),IND751002AAB,Bhubaneshwar_Hub (Orissa),27:32.3,13:35.6,766,TRUE,242,15-09-2018 04:25,244.4333071,318,199,279.865,1.59798995,44,23,32.8996,1.913043478,12.76758345,1,0
test,16:11.9,thanos::sroute:c89bcbd0-26ee-4dc1-b9e7-cea160959376,Carting,trip-153825937188155248,IND711303AAA,Bagnan_Harop_D (West Bengal),IND721134AAB,Kolaghat_Central_DPP_2 (West Bengal),51:18.5,31:46.9,100,FALSE,15,30-09-2018 02:16,15.64166825,66,37,44.8639,1.783783784,15,6,7.5031,2.5,1.674558067,0,0
training,50:35.9,thanos::sroute:a17c9539-bf3f-4466-8e41-c8e480fcf1ee,Carting,trip-153706623590794935,IND500039AAD,Hyderabad_Uppal_L (Telangana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),50:35.9,31:06.0,940,FALSE,27,16-09-2018 03:23,27.34445232,83,32,36.7042,2.59375,0,0,0,-1,15.67501939,0,0
training,19:29.7,thanos::sroute:dca6268f-741a-4d1a-b1b0-aab13095a366,FTL,trip-153690596971506619,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),19:29.7,59:27.2,3219,TRUE,1540,14-09-2018 14:15,1540.78219,2704,1420,1883.6428,1.904225352,24,23,22.2556,1.043478261,53.66596672,1,0
training,54:06.7,thanos::sroute:f282e81f-e1a7-4dce-840c-001ecd35199f,Carting,trip-153682884668378404,IND121001AAA,Faridabad (Haryana),IND121004AAB,FBD_Balabhgarh_DPC (Haryana),54:06.7,54:35.5,60,TRUE,9,13-09-2018 09:39,9.909632737,14,8,10.1397,1.75,14,8,10.1397,1.75,1.008005114,0,0
training,05:27.8,thanos::sroute:3f001d56-e933-4ba1-a7cf-26828f7208c9,Carting,trip-153714633770720158,IND515134AAA,Puttaprthi_Gokulam_D (Andhra Pradesh),IND515201AAA,Hindupur_Parigi_D (Andhra Pradesh),05:27.8,07:18.5,121,FALSE,48,17-09-2018 01:25,48.95010455,96,59,62.7682,1.627118644,10,6,6.3886,1.666666667,2.030734694,1,0
test,17:37.0,thanos::sroute:4029a8a2-6c74-4b7e-a6d8-f9e069fbcea9,FTL,trip-153841785704702048,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),02:19.3,12:02.8,2949,TRUE,594,03-10-2018 20:20,597.5304728,828,533,690.6636,1.553470919,35,30,40.4495,1.166666667,49.16207785,1,0
training,22:49.3,thanos::sroute:6b0eb581-a169-4759-b407-a447a646e997,FTL,trip-153707536925084142,IND283203AAA,Firozabad_Sudmpuri_D (Uttar Pradesh),IND110037AAM,Delhi_Airport_H (Delhi),39:45.9,59:15.7,499,TRUE,88,17-09-2018 06:43,89.88301437,180,84,112.63,2.142857143,37,15,22.2583,2.466666667,8.324944778,1,0
test,42:30.3,thanos::sroute:afe12310-ce50-463e-8057-c7415c70a67d,Carting,trip-153834735029535188,IND638657AAA,Dharapuram_Techrcly_D (Tamil Nadu),IND638701AAA,Kangayam_Thvlrsrt_D (Tamil Nadu),59:40.0,06:56.3,67,FALSE,29,01-10-2018 03:26,29.73217995,40,30,32.0487,1.333333333,3,2,2.1947,1.5,1.121185387,1,0
test,49:10.3,thanos::sroute:a97500f3-bbd4-4901-bcf1-e351aa810b90,FTL,trip-153848095034525617,IND313001AAB,Udaipur_Mangri_I (Rajasthan),IND327001AAB,Banswara_KhandDPP_D (Rajasthan),49:10.3,32:00.8,762,TRUE,88,02-10-2018 18:04,88.32168031,371,81,113.6108,4.580246914,229,14,21.0854,16.35714286,12.7140153,1,0
training,04:34.7,thanos::sroute:e2f5faaa-455a-494b-a501-549c3e3081ec,FTL,trip-153734427467936785,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),53:38.8,00:15.3,2106,TRUE,968,20-09-2018 05:12,969.7779175,1710,864,1197.7079,1.979166667,28,16,23.7709,1.75,35.11015118,1,0
training,05:45.3,thanos::sroute:5524d0cc-a5e6-47f3-ba8a-59a2d505e161,FTL,trip-153705274526337099,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),05:45.3,36:21.3,870,TRUE,220,16-09-2018 07:17,220.2586577,367,193,269.1454,1.901554404,22,18,25.7945,1.222222222,14.51000056,1,0
test,11:07.0,thanos::sroute:a9578a65-c422-4066-9433-a79028e93441,Carting,trip-153847866704483978,IND306401AAB,Pali_Nayagaon_I (Rajasthan),IND305001AAC,Ajmer_FoySGRRD_I (Rajasthan),11:07.0,55:57.5,404,TRUE,9,02-10-2018 17:23,9.81595871,30,16,17.6197,1.875,30,16,17.6197,1.875,6.747356572,0,0
training,54:44.3,thanos::sroute:147ddb06-42e6-4598-ae86-6cb08624fb6b,Carting,trip-153793408432667900,IND335701AAA,Anupgarh_PrmNrDPP_D (Rajasthan),IND335051AAA,RaisingNgr_BisnolDPP_D (Rajasthan),56:53.6,40:04.7,103,TRUE,45,26-09-2018 08:05,45.071677,89,48,51.6113,1.854166667,14,10,11.1552,1.4,1.719741794,1,0
